Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-31,0.4949270869501727,0.4977235976383699,0.4613725578460201,0.4753535687923431,5925035,0.0,0.0
2000-02-01,0.4753536035618875,0.4893346155308459,0.4753536035618875,0.4865386188030243,9916206,0.0,0.0
2000-02-02,0.4893346155308459,0.4949271231514142,0.4865386188030243,0.4865386188030243,1536615,0.0,0.0
2000-02-03,0.4893343141769118,0.5033153175357437,0.483742356300354,0.483742356300354,11327686,0.0,0.0
2000-02-04,0.4921309741003586,0.4921309741003586,0.4837425044836561,0.4893344640731811,10589177,0.0,0.0
2000-02-07,0.4921309502446253,0.5200929641723633,0.4921309502446253,0.5200929641723633,8568565,0.0,0.0
2000-02-08,0.5256850234634428,0.5312775301454986,0.517296552658081,0.517296552658081,8047876,0.0,0.0
2000-02-09,0.5228889613995114,0.5256849249991146,0.5005194530260867,0.5033154487609863,6503414,0.0,0.0
2000-02-10,0.5033154502222347,0.5033154502222347,0.489334443177661,0.5005194544792175,12715836,0.0,0.0
2000-02-11,0.5033156274998042,0.5033156274998042,0.4865386188030243,0.4865386188030243,4536673,0.0,0.0
2000-02-14,0.5005195941616795,0.5005195941616795,0.4753535687923431,0.4753535687923431,5753452,0.0,0.0
2000-02-15,0.4837426824200359,0.4837426824200359,0.4641691616890764,0.4697616696357727,7216895,0.0,0.0
2000-02-16,0.4865383191709889,0.4921308233474433,0.4697613529415222,0.483742356300354,12977983,0.0,0.0
2000-02-17,0.4865384682107697,0.5033154717147705,0.4781499985940671,0.4893344640731811,6588251,0.0,0.0
2000-02-18,0.4865383586270137,0.4865383586270137,0.4725573862696773,0.4781498908996582,6227692,0.0,0.0
2000-02-21,0.489334353859679,0.489334353859679,0.469761391037012,0.4781498908996582,6754108,0.0,0.0
2000-02-22,0.4865383586270137,0.4865383586270137,0.475353349367052,0.4781498908996582,12638634,0.0,0.0
2000-02-23,0.4809458939226854,0.4809458939226854,0.4641689249399461,0.4725574254989624,13751275,0.0,0.0
2000-02-24,0.4781501116158457,0.4781501116158457,0.472557604404339,0.4753535687923431,10633505,0.0,0.0
2000-02-25,0.4753533988973512,0.4809459041100531,0.4641689347719451,0.4669649302959442,13786058,0.0,0.0
2000-02-28,0.4697616523715986,0.4697616523715986,0.4585766368892656,0.4641691446304321,5497031,0.0,0.0
2000-02-29,0.4697614311275931,0.4725574265988754,0.4529839158058166,0.4529839158058166,2205769,0.0,0.0
2000-03-01,0.4613723842490644,0.4641689260203342,0.4473914106985578,0.4529839158058166,8417979,0.0,0.0
2000-03-02,0.4613722543483226,0.4613722543483226,0.4501877935828109,0.4585762917995453,11015273,0.0,0.0
2000-03-03,0.4613724052906036,0.4697614525517266,0.4585764418271008,0.4613724052906036,13140022,0.0,0.0
2000-03-06,0.4613724052906036,0.4613724052906036,0.4613724052906036,0.4613724052906036,0,0.0,0.0
2000-03-07,0.4613724052906036,0.4613724052906036,0.4613724052906036,0.4613724052906036,0,0.0,0.0
2000-03-08,0.447391530349459,0.4529840369523841,0.447391530349459,0.4501880407333374,6343495,0.0,0.0
2000-03-09,0.4557804254417931,0.4557804254417931,0.4501879203345343,0.4529839158058166,6912117,0.0,0.0
2000-03-10,0.4557802230037376,0.4557802230037376,0.4417992235276988,0.4473912119865417,15687050,0.0,0.0
2000-03-13,0.4473912119865417,0.4473912119865417,0.4473912119865417,0.4473912119865417,0,0.0,0.0
2000-03-14,0.4417996055969301,0.4445956022443354,0.4194295757580465,0.42781862616539,2845866,0.0,0.0
2000-03-15,0.425021957026464,0.4278184991437781,0.4138374917279673,0.4194294512271881,7856993,0.0,0.0
2000-03-16,0.4250218589098885,0.4501878721146604,0.4222258958733766,0.4417993724346161,11875098,0.0,0.0
2000-03-17,0.4445954378414619,0.4473914334549616,0.4306144314445231,0.4362069368362427,8668673,0.0,0.0
2000-03-20,0.439003050327301,0.4417995608564174,0.439003050327301,0.439003050327301,2589446,0.0,0.0
2000-03-21,0.4417993724346161,0.4417993724346161,0.4362068679263736,0.4417993724346161,7831966,0.0,0.0
2000-03-22,0.4445954939393,0.4557805061340332,0.4362069918756426,0.4557805061340332,12378396,0.0,0.0
2000-03-23,0.4557804254417931,0.4753533899348644,0.4473914106985578,0.4529839158058166,14408764,0.0,0.0
2000-03-24,0.4613723074592483,0.4865383191709889,0.4613723074592483,0.483742356300354,21573697,0.0,0.0
2000-03-27,0.4865386188030243,0.4921311264235926,0.4837426542105105,0.4865386188030243,11938726,0.0,0.0
2000-03-28,0.483742395529639,0.4865383586270137,0.4725573862696773,0.4781498908996582,7430897,0.0,0.0
2000-03-29,0.4837426824200359,0.4837426824200359,0.4641691616890764,0.4697616696357727,4762340,0.0,0.0
2000-03-30,0.4725576665266432,0.4753536312822041,0.461372618497941,0.4697616696357727,4671777,0.0,0.0
2000-03-31,0.4753535687923431,0.4809460760038498,0.4669650971928323,0.4753535687923431,6048474,0.0,0.0
2000-04-03,0.4809458149945345,0.4865383191709889,0.4669648437709907,0.483742356300354,12640755,0.0,0.0
2000-04-04,0.4893346281649789,0.5005196436949015,0.4613726035051106,0.4809461236000061,17372342,0.0,0.0
2000-04-05,0.4781499305932042,0.483742435687446,0.4669649204047205,0.4725574254989624,6516988,0.0,0.0
2000-04-06,0.4809460760038498,0.4809460760038498,0.472557604404339,0.4753535687923431,5870952,0.0,0.0
2000-04-07,0.4753535687923431,0.4753535687923431,0.4697616078810295,0.4753535687923431,4422991,0.0,0.0
2000-04-10,0.472557510261348,0.472557510261348,0.4557805061340332,0.4557805061340332,4459683,0.0,0.0
2000-04-11,0.4529840369523841,0.4585765435553093,0.4445955341304122,0.4501880407333374,4912715,0.0,0.0
2000-04-12,0.4501879203345343,0.4641689260203342,0.4473914106985578,0.4529839158058166,11657279,0.0,0.0
2000-04-13,0.4753533390195033,0.4753533390195033,0.4334103585899327,0.4417993724346161,4378664,0.0,0.0
2000-04-14,0.4417993692928472,0.4417993692928472,0.3998563891615459,0.4054483473300934,9783223,0.0,0.0
2000-04-17,0.4026525263943661,0.4026525263943661,0.3774865044884167,0.3886715173721313,17262266,0.0,0.0
2000-04-18,0.3970600871789375,0.4278186207344859,0.3942640905670257,0.4166336059570312,16437223,0.0,0.0
2000-04-19,0.4194295800304102,0.4194295800304102,0.3942640995879998,0.3970600962638855,12688900,0.0,0.0
2000-04-20,0.4026524722576141,0.4166334794000981,0.3970599665676709,0.4026524722576141,7012437,0.0,0.0
2000-04-21,0.4026524722576141,0.4026524722576141,0.4026524722576141,0.4026524722576141,0,0.0,0.0
2000-04-24,0.3998566269874573,0.4082451315971461,0.3886716113979113,0.3998566269874573,8701548,0.0,0.0
2000-04-25,0.3998563891615459,0.4110408517985659,0.3998563891615459,0.4054483473300934,7359634,0.0,0.0
2000-04-26,0.4026526238023731,0.4054485884819802,0.3970601160076002,0.3998566269874573,7911076,0.0,0.0
2000-04-27,0.399856437033621,0.4138374427963348,0.3914674222442352,0.4082449376583099,11543597,0.0,0.0
2000-04-28,0.4166335802917972,0.4362070657288293,0.4166335802917972,0.4334105551242828,11614860,0.0,0.0
2000-05-01,0.4334105551242828,0.4334105551242828,0.4334105551242828,0.4334105551242828,0,0.0,0.0
2000-05-02,0.4390028182508403,0.4417993273015973,0.4110408127307892,0.4110408127307892,15816215,0.0,0.0
2000-05-03,0.419429351418957,0.419429351418957,0.3998563891615459,0.4054483473300934,12980104,0.0,0.0
2000-05-04,0.4110410758378377,0.4110410758378377,0.3970600962638855,0.3970600962638855,17858248,0.0,0.0
2000-05-05,0.4054483958716554,0.4110409010096804,0.399856437033621,0.4082449376583099,9345463,0.0,0.0
2000-05-08,0.4054484358849151,0.4082449779475572,0.3970599665676709,0.4026524722576141,9954807,0.0,0.0
2000-05-09,0.4082451112972593,0.4138376188139462,0.3914675887471985,0.3970600962638855,12997284,0.0,0.0
2000-05-10,0.4026524018692253,0.4026524018692253,0.3914673924446106,0.3914673924446106,5697459,0.0,0.0
2000-05-11,0.3998566071046867,0.3998566071046867,0.3914675887471985,0.3970600962638855,4008561,0.0,0.0
2000-05-12,0.3998566071046867,0.4054485683211508,0.3886715920713129,0.3970600962638855,4345789,0.0,0.0
2000-05-15,0.3970599743301397,0.4194294512271881,0.3914674685308638,0.4194294512271881,8859557,0.0,0.0
2000-05-16,0.4250220516403877,0.4334105551242828,0.4138375838521229,0.4334105551242828,7024102,0.0,0.0
2000-05-17,0.4278185484746286,0.4278185484746286,0.4194294995907151,0.4250220060348511,4610058,0.0,0.0
2000-05-18,0.4278185781903107,0.4306145423888729,0.4194295287237055,0.422226071357727,2560389,0.0,0.0
2000-05-19,0.4194295704336365,0.4222261133457586,0.4054485590442701,0.4166336059570312,6345404,0.0,0.0
2000-05-22,0.4138376393919191,0.4138376393919191,0.3914676082128272,0.3998566269874573,5227037,0.0,0.0
2000-05-23,0.4026526037805724,0.4054485683211508,0.3914675887471985,0.3970600962638855,7004802,0.0,0.0
2000-05-24,0.4026523843134645,0.4110408517985659,0.3914673753765194,0.4054483473300934,3462845,0.0,0.0
2000-05-25,0.408244888781937,0.408244888781937,0.4026523843134645,0.4054483473300934,3507173,0.0,0.0
2000-05-26,0.4110409010096804,0.4138374427963348,0.3942639318955961,0.4082449376583099,4947498,0.0,0.0
2000-05-29,0.4110411279492555,0.4138376712799072,0.4054486197235555,0.4138376712799072,749961,0.0,0.0
2000-05-30,0.4110410255572564,0.4250220355562892,0.4054485187246727,0.422226071357727,2726246,0.0,0.0
2000-05-31,0.4194295704336365,0.4250220778223638,0.4166336059570312,0.4166336059570312,5664797,0.0,0.0
2000-06-01,0.4166334875452264,0.425021957026464,0.4110409496106532,0.4194294512271881,4336245,0.0,0.0
2000-06-02,0.4250219260528035,0.4417994422279622,0.4250219260528035,0.4362069368362427,7938012,0.0,0.0
2000-06-05,0.439003050327301,0.4417995608564174,0.4334105434339266,0.439003050327301,14537929,0.0,0.0
2000-06-06,0.439003050327301,0.439003050327301,0.439003050327301,0.439003050327301,0,0.0,0.0
2000-06-07,0.4417995492395801,0.4445955455303192,0.4278185715914977,0.4445955455303192,10313456,0.0,0.0
2000-06-08,0.447391530349459,0.4557805473362625,0.439003027527487,0.4501880407333374,5560659,0.0,0.0
2000-06-09,0.4501880407333374,0.4529840369523841,0.4417995379113654,0.4501880407333374,5055453,0.0,0.0
2000-06-12,0.4501880522766422,0.4501880522766422,0.4445955455303192,0.4445955455303192,3480237,0.0,0.0
2000-06-13,0.450187720380429,0.450187720380429,0.4390027151338116,0.4473912119865417,3813648,0.0,0.0
2000-06-14,0.4501880000366666,0.4613724659313156,0.4473914899055907,0.4557805061340332,5988663,0.0,0.0
2000-06-15,0.4557804462283031,0.4613724052906036,0.4501879408659902,0.4613724052906036,3192851,0.0,0.0
2000-06-16,0.4613726015420722,0.4669651414185472,0.4557806401011505,0.4641691446304321,7176385,0.0,0.0
2000-06-19,0.461372618497941,0.4697616696357727,0.461372618497941,0.4697616696357727,6264385,0.0,0.0
2000-06-20,0.4697614399846471,0.4697614399846471,0.4641689347719451,0.4669649302959442,4611966,0.0,0.0
2000-06-21,0.4753536035618875,0.4921311264235926,0.4697616422415522,0.4865386188030243,14950450,0.0,0.0
2000-06-22,0.4865386188030243,0.4865386188030243,0.4865386188030243,0.4865386188030243,0,0.0,0.0
2000-06-23,0.4753536312822041,0.4809461392289004,0.466965158579947,0.4697616696357727,6040626,0.0,0.0
2000-06-26,0.4781499407213481,0.4781499407213481,0.4613723929479483,0.4669649302959442,6329921,0.0,0.0
2000-06-27,0.4641691446304321,0.4725576491597137,0.4641691446304321,0.4641691446304321,6125464,0.0,0.0
2000-06-28,0.4725573479474451,0.483742356300354,0.4725573479474451,0.483742356300354,5167226,0.0,0.0
2000-06-29,0.4865383586270137,0.489334353859679,0.4725573862696773,0.4781498908996582,2209587,0.0,0.0
2000-06-30,0.4809458149945345,0.4921308233474433,0.4809458149945345,0.483742356300354,6279867,0.0,0.0
2000-07-03,0.4949270188808441,0.4977235291844258,0.4893345124384976,0.4949270188808441,7346060,0.0,0.0
2000-07-04,0.4977237677096997,0.5089082717895508,0.4977237677096997,0.5089082717895508,6052291,0.0,0.0
2000-07-05,0.508908035268427,0.5117039993123497,0.4977235363867062,0.5061120390892029,18386360,0.0,0.0
2000-07-06,0.5061121001354222,0.5256850719451904,0.5061121001354222,0.5256850719451904,8882675,0.0,0.0
2000-07-07,0.5228891075640243,0.5312775791430199,0.5172966003661947,0.5256850719451904,14769322,0.0,0.0
2000-07-10,0.5284814655177364,0.5312774291093175,0.5200929641723633,0.5200929641723633,13178623,0.0,0.0
2000-07-11,0.5172965379709237,0.5256850085381188,0.5033155287451545,0.5061120390892029,6948809,0.0,0.0
2000-07-12,0.5117040138407228,0.517296552658081,0.503315543035361,0.517296552658081,10132116,0.0,0.0
2000-07-13,0.5033154516999002,0.5061119616158716,0.4865384488630546,0.4977234601974487,5099781,0.0,0.0
2000-07-14,0.4977234572911871,0.5089079543955282,0.4949269473915448,0.5033154487609863,4789276,0.0,0.0
2000-07-17,0.5061116544469382,0.511703610420227,0.5061116544469382,0.511703610420227,7245740,0.0,0.0
2000-07-18,0.5089076485012212,0.5172961448285036,0.5089076485012212,0.511703610420227,9009931,0.0,0.0
2000-07-19,0.5145004600300699,0.5145004600300699,0.4977234572911871,0.5033154487609863,7157085,0.0,0.0
2000-07-20,0.5061118795048952,0.5172963748599848,0.5033153700426262,0.5145003795623779,6460995,0.0,0.0
2000-07-21,0.5145005417916996,0.5145005417916996,0.5005195325659303,0.5061120390892029,9100707,0.0,0.0
2000-07-24,0.5089076485012212,0.5145001507742206,0.5089076485012212,0.511703610420227,7722101,0.0,0.0
2000-07-25,0.5145003795623779,0.5145003795623779,0.5033153700426262,0.5145003795623779,3991170,0.0,0.0
2000-07-26,0.5089080497174168,0.517296552658081,0.5061120534588084,0.517296552658081,3341316,0.0,0.0
2000-07-27,0.5145003795623779,0.5200928843222539,0.5117038379648176,0.5145003795623779,5045697,0.0,0.0
2000-07-28,0.5172964587855201,0.5200929687014915,0.4949269502814774,0.4977234601974487,8269514,0.0,0.0
2000-07-31,0.5033154502222347,0.5089079558730129,0.5005194544792175,0.5005194544792175,6092801,0.0,0.0
2000-08-01,0.5005194544792175,0.5033154502222347,0.489334443177661,0.5005194544792175,9414817,0.0,0.0
2000-08-02,0.5005194544792175,0.5061119601299958,0.4949269488284393,0.5005194544792175,5961728,0.0,0.0
2000-08-03,0.5089082717895508,0.5089082717895508,0.4977237677096997,0.5089082717895508,5709125,0.0,0.0
2000-08-04,0.5145007809120079,0.5172967783907049,0.5033157626670937,0.5089082717895508,11620587,0.0,0.0
2000-08-07,0.5172966003661947,0.5256850719451904,0.5117040610330599,0.5256850719451904,6079227,0.0,0.0
2000-08-08,0.5256849234908216,0.5256849234908216,0.5145004585538675,0.5200929641723633,13612354,0.0,0.0
2000-08-09,0.5228890776634216,0.5256850418847049,0.517296570785391,0.5228890776634216,12295467,0.0,0.0
2000-08-10,0.5256848427821762,0.5256848427821762,0.5117038379648176,0.5145003795623779,9247264,0.0,0.0
2000-08-11,0.5228889598992407,0.5228889598992407,0.5033154473168758,0.5200929641723633,14592012,0.0,0.0
2000-08-14,0.5172963748599848,0.5256848427821762,0.5145003795623779,0.5145003795623779,13016584,0.0,0.0
2000-08-15,0.5145006038497232,0.5256850719451904,0.5061121001354222,0.5256850719451904,15741134,0.0,0.0
2000-08-16,0.5172963748599848,0.5200928843222539,0.5089078748025021,0.5145003795623779,15303373,0.0,0.0
2000-08-17,0.5172966003661947,0.5312775791430199,0.5145006038497232,0.5256850719451904,10965219,0.0,0.0
2000-08-18,0.5256852528565426,0.5312777619789997,0.5089082717895508,0.5089082717895508,13273005,0.0,0.0
2000-08-21,0.5172965379709237,0.5172965379709237,0.5033155287451545,0.5061120390892029,8217551,0.0,0.0
2000-08-22,0.517296570785391,0.5228890776634216,0.5089080675507736,0.5228890776634216,5834472,0.0,0.0
2000-08-23,0.5256850719451904,0.5312775791430199,0.5200931110475526,0.5256850719451904,9551829,0.0,0.0
2000-08-24,0.5256848820483788,0.5284814238548279,0.5200929231707634,0.5284814238548279,6771499,0.0,0.0
2000-08-25,0.5256848926707837,0.5508509415314967,0.5256848926707837,0.5424624085426331,15101036,0.0,0.0
2000-08-28,0.5424624938955077,0.5508510282042516,0.5396660158631312,0.5452585220336914,4586939,0.0,0.0
2000-08-29,0.5368699431419373,0.5480549545542266,0.5340739795065363,0.5368699431419373,3206425,0.0,0.0
2000-08-30,0.5452585744560272,0.5536470453006578,0.5424625460490273,0.5480550527572632,8971542,0.0,0.0
2000-08-31,0.5508508872991073,0.5564433920391303,0.5396658778190613,0.5396658778190613,6513170,0.0,0.0
2000-09-01,0.5452585220336914,0.5536469920718363,0.5424624938955077,0.5452585220336914,10932344,0.0,0.0
2000-09-04,0.5452584362408802,0.5480549138332494,0.5172964239525089,0.5424624085426331,5737969,0.0,0.0
2000-09-05,0.5424624488480819,0.5424624488480819,0.5368699431419373,0.5368699431419373,6339466,0.0,0.0
2000-09-06,0.5396659309502637,0.5480549138332494,0.5396659309502637,0.5424624085426331,4351728,0.0,0.0
2000-09-07,0.5424624085426331,0.5424624085426331,0.5424624085426331,0.5424624085426331,0,0.0,0.0
2000-09-08,0.5424624938955077,0.5452585220336914,0.5396660158631312,0.5452585220336914,2475551,0.0,0.0
2000-09-11,0.5452584767540765,0.5452584767540765,0.5340739795065363,0.5368699431419373,4876022,0.0,0.0
2000-09-12,0.5368699347278133,0.548054945964805,0.5172964542807448,0.5200929641723633,5550903,0.0,0.0
2000-09-13,0.5284813825036756,0.5396658778190613,0.5256848409160426,0.5396658778190613,6727172,0.0,0.0
2000-09-14,0.5396663616818058,0.5452588714360512,0.5312778219976785,0.5340743660926819,5830442,0.0,0.0
2000-09-15,0.5312775373458862,0.5396660725355424,0.5284815731846866,0.5312775373458862,4214716,0.0,0.0
2000-09-18,0.5312775150613914,0.5312775150613914,0.5061120390892029,0.5061120390892029,11375831,0.0,0.0
2000-09-19,0.5145007809120079,0.5200932900344651,0.5033157626670937,0.5089082717895508,6964292,0.0,0.0
2000-09-20,0.5145005417916996,0.5145005417916996,0.5005195325659303,0.5061120390892029,5697459,0.0,0.0
2000-09-21,0.5089076485012212,0.5145001507742206,0.5089076485012212,0.511703610420227,5433403,0.0,0.0
2000-09-22,0.5033155606727429,0.5312775487627356,0.4921310610815385,0.5228890776634216,10332757,0.0,0.0
2000-09-25,0.5256848820483788,0.5284814238548279,0.5200929231707634,0.5284814238548279,4829786,0.0,0.0
2000-09-26,0.5172965596689849,0.5396660725355424,0.5172965596689849,0.5312775373458862,14023178,0.0,0.0
2000-09-27,0.5312773872259887,0.5340739290324378,0.5172964134996081,0.5284814238548279,8136531,0.0,0.0
2000-09-28,0.5256850305880354,0.5340740799425374,0.506112060318129,0.5312775373458862,5662888,0.0,0.0
2000-09-29,0.5312775487627356,0.5340740914194828,0.5200930813068347,0.5228890776634216,3266235,0.0,0.0
2000-10-02,0.5284817966356192,0.5284817966356192,0.5061122743108538,0.5089082717895508,5009217,0.0,0.0
2000-10-03,0.5145003795623779,0.5256848427821762,0.5117038379648176,0.5145003795623779,2431224,0.0,0.0
2000-10-04,0.5228890776634216,0.5228890776634216,0.5117040317720568,0.5228890776634216,3150432,0.0,0.0
2000-10-05,0.5228890776634216,0.5228890776634216,0.5228890776634216,0.5228890776634216,0,0.0,0.0
2000-10-06,0.5312774291093175,0.5340739711362322,0.5145004585538675,0.5200929641723633,3348951,0.0,0.0
2000-10-09,0.5200930630815284,0.5200930630815284,0.5089080497174168,0.517296552658081,2504608,0.0,0.0
2000-10-10,0.5172967783907049,0.5200932900344651,0.5089082717895508,0.5089082717895508,5560659,0.0,0.0
2000-10-11,0.5089082717895508,0.5145007809120079,0.5061122743108538,0.5089082717895508,3850340,0.0,0.0
2000-10-12,0.5089082717895508,0.5089082717895508,0.5089082717895508,0.5089082717895508,0,0.0,0.0
2000-10-13,0.5033157626670937,0.5117042371329313,0.4921312585872426,0.5089082717895508,4766158,0.0,0.0
2000-10-16,0.5089079558730129,0.5172964572668082,0.489334443177661,0.5005194544792175,2920947,0.0,0.0
2000-10-17,0.5089078217121981,0.5089078217121981,0.4809458149945345,0.483742356300354,7178294,0.0,0.0
2000-10-18,0.4893343944817016,0.4893343944817016,0.4557804243809298,0.4725574254989624,12033320,0.0,0.0
2000-10-19,0.4725574355086461,0.4837424459340501,0.4669649302959442,0.4669649302959442,5140291,0.0,0.0
2000-10-20,0.4781500163587146,0.4781500163587146,0.4501880000366666,0.4557805061340332,6058018,0.0,0.0
2000-10-23,0.4529840726966194,0.4753535545733258,0.4334105551242828,0.4334105551242828,9308771,0.0,0.0
2000-10-24,0.4334105551242828,0.4334105551242828,0.4334105551242828,0.4334105551242828,0,0.0,0.0
2000-10-25,0.4250219260528035,0.4362069368362427,0.4194294206610839,0.4362069368362427,6763652,0.0,0.0
2000-10-26,0.4501880522766422,0.4501880522766422,0.430614535746934,0.4445955455303192,6416668,0.0,0.0
2000-10-27,0.4501881323599841,0.4641691446304321,0.4445956246188176,0.4641691446304321,13060912,0.0,0.0
2000-10-30,0.4669649427882114,0.4697614525517266,0.4529839364647879,0.4613724052906036,19051696,0.0,0.0
2000-10-31,0.4641690501582344,0.4641690501582344,0.4501880407333374,0.4501880407333374,22877010,0.0,0.0
2000-11-01,0.450187720380429,0.4529837146098504,0.4362067209043901,0.4473912119865417,6133311,0.0,0.0
2000-11-02,0.4473912119865417,0.4473912119865417,0.4473912119865417,0.4473912119865417,0,0.0,0.0
2000-11-03,0.4529837146098504,0.4529837146098504,0.4445952177571203,0.4473912119865417,7779791,0.0,0.0
2000-11-06,0.4473916214069327,0.4641691446304321,0.4473916214069327,0.4641691446304321,6416668,0.0,0.0
2000-11-07,0.466965158579947,0.4753536312822041,0.4529841457956838,0.4697616696357727,7735463,0.0,0.0
2000-11-08,0.4753533988973512,0.4753533988973512,0.4641689347719451,0.4669649302959442,3917785,0.0,0.0
2000-11-09,0.4641687953322179,0.4697612988648906,0.4529837882668726,0.4585762917995453,4718013,0.0,0.0
2000-11-10,0.4725576665266432,0.4725576665266432,0.461372618497941,0.4697616696357727,1195357,0.0,0.0
2000-11-13,0.4613726015420722,0.4669651414185472,0.4585766368892656,0.4641691446304321,2641408,0.0,0.0
2000-11-14,0.4641691446304321,0.4641691446304321,0.4641691446304321,0.4641691446304321,0,0.0,0.0
2000-11-15,0.4641691446304321,0.4641691446304321,0.4641691446304321,0.4641691446304321,0,0.0,0.0
2000-11-16,0.4585762917995453,0.4613722543483226,0.4501877935828109,0.4585762917995453,1825910,0.0,0.0
2000-11-17,0.4501879288225421,0.4669649302959442,0.4417994280858411,0.4669649302959442,5739878,0.0,0.0
2000-11-20,0.4697614300341879,0.4809458939226854,0.4669649204047205,0.4725574254989624,13089968,0.0,0.0
2000-11-21,0.4753536158350447,0.4865386313649674,0.4753536158350447,0.4809461236000061,7749037,0.0,0.0
2000-11-22,0.4809461236000061,0.4809461236000061,0.4697616543703305,0.4809461236000061,3537926,0.0,0.0
2000-11-23,0.4725574481505243,0.4753534116140271,0.4585764418271008,0.4613724052906036,3883214,0.0,0.0
2000-11-24,0.4725576491597137,0.4725576491597137,0.4613726015420722,0.4641691446304321,3246934,0.0,0.0
2000-11-27,0.4669647900162796,0.4697612988648906,0.4529837882668726,0.4585762917995453,4208989,0.0,0.0
2000-11-28,0.4529837882668726,0.4725572935489523,0.4501877935828109,0.4585762917995453,9079498,0.0,0.0
2000-11-29,0.4613723929479483,0.4697614399846471,0.4585764295592432,0.4669649302959442,8722757,0.0,0.0
2000-11-30,0.4641687198564677,0.4669647140858892,0.4445952177571203,0.4473912119865417,7074156,0.0,0.0
2000-12-01,0.4473912119865417,0.4557802230037376,0.4417992235276988,0.4473912119865417,3156159,0.0,0.0
2000-12-04,0.4501880000366666,0.4557805061340332,0.4445954939393,0.4557805061340332,1808518,0.0,0.0
2000-12-05,0.455780386544385,0.4781498908996582,0.455780386544385,0.4781498908996582,4461592,0.0,0.0
2000-12-06,0.4781501589353033,0.4837426667002646,0.4697616543703305,0.4809461236000061,7201412,0.0,0.0
2000-12-07,0.4809459623211807,0.4893344640731811,0.4753534564315917,0.4893344640731811,3786712,0.0,0.0
2000-12-08,0.4949272560659395,0.5145007809120079,0.4893347469434824,0.5089082717895508,8612893,0.0,0.0
2000-12-11,0.5117039165269527,0.5228889598992407,0.5117039165269527,0.5200929641723633,10371358,0.0,0.0
2000-12-12,0.5200929641723633,0.5200929641723633,0.5200929641723633,0.5200929641723633,0,0.0,0.0
2000-12-13,0.5145003795623779,0.5200928843222539,0.5089078748025021,0.5145003795623779,4498284,0.0,0.0
2000-12-14,0.5145003795623779,0.5145003795623779,0.5061118795048952,0.5145003795623779,3566983,0.0,0.0
2000-12-15,0.4921306558466563,0.511703610420227,0.4921306558466563,0.511703610420227,7687318,0.0,0.0
2000-12-18,0.5117039165269527,0.5200929641723633,0.5089079529353716,0.5200929641723633,12935565,0.0,0.0
2000-12-19,0.5228890664268357,0.5312775373458862,0.5172965596689849,0.5312775373458862,7683500,0.0,0.0
2000-12-20,0.5172963748599848,0.5200928843222539,0.5089078748025021,0.5145003795623779,5992481,0.0,0.0
2000-12-21,0.5312774291093175,0.5312774291093175,0.5061119572084942,0.5200929641723633,6578707,0.0,0.0
2000-12-22,0.5145003795623779,0.5256848427821762,0.5061118795048952,0.5145003795623779,1604060,0.0,0.0
